timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539170105246,13278,Login,200,OK,Thread Group 1-16,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,732,0,109
1539170119628,18728,NavigateToHomePage,200,OK,Thread Group 1-16,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,3018,0,1011
1539170147066,17152,NavigateToUploadPage,200,OK,Thread Group 1-16,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,6508,0,555
1539170197559,21997,SingleMeasureFileUpload,200,OK,Thread Group 1-16,text,true,,15875,108010,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,3450,0,1428
1539170220711,17832,UploadCount,200,OK,Thread Group 1-16,text,true,,14918,102408,44,44,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3036,0,652
1539170245507,42,DowloadErrorFile,200,OK,Thread Group 1-16,text,true,,541,4679,22,22,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,42,0,23
1539170105274,89549,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-44,,true,,469442,465704,21,21,null,0,51281,0
1539170105275,11890,Login,200,OK,Thread Group 1-44,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1461,0,277
1539170118267,21677,NavigateToHomePage,200,OK,Thread Group 1-44,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2024,0,641
1539170148661,12716,NavigateToUploadPage,200,OK,Thread Group 1-44,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2429,0,430
1539170194715,21360,SingleMeasureFileUpload,200,OK,Thread Group 1-44,text,true,,15875,108012,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2762,0,1199
